GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,310M300US31300,31300,"United States - In metropolitan or micropolitan statistical area - Lumberton, NC Micro Area","Lumberton, NC Micro Area",24.0,0.6
0100000US,,United States,310M300US31340,31340,"United States - In metropolitan or micropolitan statistical area - Lynchburg, VA Metro Area","Lynchburg, VA Metro Area",23.7,0.4
0100000US,,United States,310M300US31380,31380,"United States - In metropolitan or micropolitan statistical area - Macomb, IL Micro Area","Macomb, IL Micro Area",15.2,0.8
0100000US,,United States,310M300US31420,31420,"United States - In metropolitan or micropolitan statistical area - Macon-Bibb County, GA Metro Area","Macon-Bibb County, GA Metro Area",23.2,0.6
0100000US,,United States,310M300US31460,31460,"United States - In metropolitan or micropolitan statistical area - Madera, CA Metro Area","Madera, CA Metro Area",25.6,0.9
0100000US,,United States,310M300US31500,31500,"United States - In metropolitan or micropolitan statistical area - Madison, IN Micro Area","Madison, IN Micro Area",23.8,1.5
0100000US,,United States,310M300US31540,31540,"United States - In metropolitan or micropolitan statistical area - Madison, WI Metro Area","Madison, WI Metro Area",21.6,0.2
0100000US,,United States,310M300US31580,31580,"United States - In metropolitan or micropolitan statistical area - Madisonville, KY Micro Area","Madisonville, KY Micro Area",21.3,0.9
0100000US,,United States,310M300US31620,31620,"United States - In metropolitan or micropolitan statistical area - Magnolia, AR Micro Area","Magnolia, AR Micro Area",17.2,1.3
0100000US,,United States,310M300US31660,31660,"United States - In metropolitan or micropolitan statistical area - Malone, NY Micro Area","Malone, NY Micro Area",20.8,1.1
0100000US,,United States,310M300US31680,31680,"United States - In metropolitan or micropolitan statistical area - Malvern, AR Micro Area","Malvern, AR Micro Area",26.1,1.4
0100000US,,United States,310M300US31700,31700,"United States - In metropolitan or micropolitan statistical area - Manchester-Nashua, NH Metro Area","Manchester-Nashua, NH Metro Area",27.5,0.4
0100000US,,United States,310M300US31740,31740,"United States - In metropolitan or micropolitan statistical area - Manhattan, KS Metro Area","Manhattan, KS Metro Area",16.7,0.5
0100000US,,United States,310M300US31820,31820,"United States - In metropolitan or micropolitan statistical area - Manitowoc, WI Micro Area","Manitowoc, WI Micro Area",18.6,0.5
0100000US,,United States,310M300US31860,31860,"United States - In metropolitan or micropolitan statistical area - Mankato-North Mankato, MN Metro Area","Mankato-North Mankato, MN Metro Area",17.2,0.4
0100000US,,United States,310M300US31900,31900,"United States - In metropolitan or micropolitan statistical area - Mansfield, OH Metro Area","Mansfield, OH Metro Area",21.8,0.6
0100000US,,United States,310M300US31930,31930,"United States - In metropolitan or micropolitan statistical area - Marietta, OH Micro Area","Marietta, OH Micro Area",22.3,1.0
0100000US,,United States,310M300US31940,31940,"United States - In metropolitan or micropolitan statistical area - Marinette, WI-MI Micro Area","Marinette, WI-MI Micro Area",20.1,0.6
0100000US,,United States,310M300US31980,31980,"United States - In metropolitan or micropolitan statistical area - Marion, IN Micro Area","Marion, IN Micro Area",18.3,0.7
0100000US,,United States,310M300US32000,32000,"United States - In metropolitan or micropolitan statistical area - Marion, NC Micro Area","Marion, NC Micro Area",23.5,1.4
0100000US,,United States,310M300US32020,32020,"United States - In metropolitan or micropolitan statistical area - Marion, OH Micro Area","Marion, OH Micro Area",22.4,1.0
0100000US,,United States,310M300US32100,32100,"United States - In metropolitan or micropolitan statistical area - Marquette, MI Micro Area","Marquette, MI Micro Area",17.9,0.6
0100000US,,United States,310M300US32140,32140,"United States - In metropolitan or micropolitan statistical area - Marshall, MN Micro Area","Marshall, MN Micro Area",14.7,1.0
0100000US,,United States,310M300US32180,32180,"United States - In metropolitan or micropolitan statistical area - Marshall, MO Micro Area","Marshall, MO Micro Area",17.1,1.1
0100000US,,United States,310M300US32220,32220,"United States - In metropolitan or micropolitan statistical area - Marshall, TX Micro Area","Marshall, TX Micro Area",21.5,0.8
0100000US,,United States,310M300US32260,32260,"United States - In metropolitan or micropolitan statistical area - Marshalltown, IA Micro Area","Marshalltown, IA Micro Area",17.8,0.8
0100000US,,United States,310M300US32280,32280,"United States - In metropolitan or micropolitan statistical area - Martin, TN Micro Area","Martin, TN Micro Area",19.9,1.1
0100000US,,United States,310M300US32300,32300,"United States - In metropolitan or micropolitan statistical area - Martinsville, VA Micro Area","Martinsville, VA Micro Area",23.1,1.0
0100000US,,United States,310M300US32340,32340,"United States - In metropolitan or micropolitan statistical area - Maryville, MO Micro Area","Maryville, MO Micro Area",16.3,1.1
0100000US,,United States,310M300US32380,32380,"United States - In metropolitan or micropolitan statistical area - Mason City, IA Micro Area","Mason City, IA Micro Area",16.6,0.7
0100000US,,United States,310M300US32460,32460,"United States - In metropolitan or micropolitan statistical area - Mayfield, KY Micro Area","Mayfield, KY Micro Area",23.4,1.4
0100000US,,United States,310M300US32500,32500,"United States - In metropolitan or micropolitan statistical area - Maysville, KY Micro Area","Maysville, KY Micro Area",25.4,2.0
0100000US,,United States,310M300US32540,32540,"United States - In metropolitan or micropolitan statistical area - McAlester, OK Micro Area","McAlester, OK Micro Area",20.8,1.3
0100000US,,United States,310M300US32580,32580,"United States - In metropolitan or micropolitan statistical area - McAllen-Edinburg-Mission, TX Metro Area","McAllen-Edinburg-Mission, TX Metro Area",21.9,0.5
0100000US,,United States,310M300US32620,32620,"United States - In metropolitan or micropolitan statistical area - McComb, MS Micro Area","McComb, MS Micro Area",27.8,1.9
0100000US,,United States,310M300US32660,32660,"United States - In metropolitan or micropolitan statistical area - McMinnville, TN Micro Area","McMinnville, TN Micro Area",24.3,1.4
0100000US,,United States,310M300US32700,32700,"United States - In metropolitan or micropolitan statistical area - McPherson, KS Micro Area","McPherson, KS Micro Area",13.9,1.0
0100000US,,United States,310M300US32740,32740,"United States - In metropolitan or micropolitan statistical area - Meadville, PA Micro Area","Meadville, PA Micro Area",21.5,0.4
0100000US,,United States,310M300US32780,32780,"United States - In metropolitan or micropolitan statistical area - Medford, OR Metro Area","Medford, OR Metro Area",18.6,0.6
0100000US,,United States,310M300US32820,32820,"United States - In metropolitan or micropolitan statistical area - Memphis, TN-MS-AR Metro Area","Memphis, TN-MS-AR Metro Area",24.0,0.2
0100000US,,United States,310M300US32860,32860,"United States - In metropolitan or micropolitan statistical area - Menomonie, WI Micro Area","Menomonie, WI Micro Area",22.6,0.8
0100000US,,United States,310M300US32900,32900,"United States - In metropolitan or micropolitan statistical area - Merced, CA Metro Area","Merced, CA Metro Area",26.6,0.7
0100000US,,United States,310M300US32940,32940,"United States - In metropolitan or micropolitan statistical area - Meridian, MS Micro Area","Meridian, MS Micro Area",22.3,0.9
0100000US,,United States,310M300US32980,32980,"United States - In metropolitan or micropolitan statistical area - Merrill, WI Micro Area","Merrill, WI Micro Area",22.5,0.9
0100000US,,United States,310M300US33020,33020,"United States - In metropolitan or micropolitan statistical area - Mexico, MO Micro Area","Mexico, MO Micro Area",20.7,1.8
0100000US,,United States,310M300US33060,33060,"United States - In metropolitan or micropolitan statistical area - Miami, OK Micro Area","Miami, OK Micro Area",19.8,0.7
0100000US,,United States,310M300US33100,33100,"United States - In metropolitan or micropolitan statistical area - Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",28.5,0.1
0100000US,,United States,314M300US3310022744,3310022744,"United States - In metropolitan or micropolitan statistical area - Miami-Fort Lauderdale-West Palm Beach, FL Metro Area - Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metro Division","Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metro Division",28.0,0.2
0100000US,,United States,314M300US3310033124,3310033124,"United States - In metropolitan or micropolitan statistical area - Miami-Fort Lauderdale-West Palm Beach, FL Metro Area - Miami-Miami Beach-Kendall, FL Metro Division","Miami-Miami Beach-Kendall, FL Metro Division",30.6,0.2
0100000US,,United States,314M300US3310048424,3310048424,"United States - In metropolitan or micropolitan statistical area - Miami-Fort Lauderdale-West Palm Beach, FL Metro Area - West Palm Beach-Boca Raton-Delray Beach, FL Metro Division","West Palm Beach-Boca Raton-Delray Beach, FL Metro Division",25.2,0.2
0100000US,,United States,310M300US33140,33140,"United States - In metropolitan or micropolitan statistical area - Michigan City-La Porte, IN Metro Area","Michigan City-La Porte, IN Metro Area",22.6,0.7
0100000US,,United States,310M300US33180,33180,"United States - In metropolitan or micropolitan statistical area - Middlesborough, KY Micro Area","Middlesborough, KY Micro Area",22.2,2.0
0100000US,,United States,310M300US33220,33220,"United States - In metropolitan or micropolitan statistical area - Midland, MI Metro Area","Midland, MI Metro Area",20.6,0.5
0100000US,,United States,310M300US33260,33260,"United States - In metropolitan or micropolitan statistical area - Midland, TX Metro Area","Midland, TX Metro Area",19.2,0.5
0100000US,,United States,310M300US33300,33300,"United States - In metropolitan or micropolitan statistical area - Milledgeville, GA Micro Area","Milledgeville, GA Micro Area",21.3,1.2
0100000US,,United States,310M300US33340,33340,"United States - In metropolitan or micropolitan statistical area - Milwaukee-Waukesha-West Allis, WI Metro Area","Milwaukee-Waukesha-West Allis, WI Metro Area",23.1,0.1
0100000US,,United States,310M300US33420,33420,"United States - In metropolitan or micropolitan statistical area - Mineral Wells, TX Micro Area","Mineral Wells, TX Micro Area",23.5,1.7
0100000US,,United States,310M300US33460,33460,"United States - In metropolitan or micropolitan statistical area - Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",25.2,0.1
0100000US,,United States,310M300US33500,33500,"United States - In metropolitan or micropolitan statistical area - Minot, ND Micro Area","Minot, ND Micro Area",19.3,0.9
0100000US,,United States,310M300US33540,33540,"United States - In metropolitan or micropolitan statistical area - Missoula, MT Metro Area","Missoula, MT Metro Area",18.0,0.6
0100000US,,United States,310M300US33580,33580,"United States - In metropolitan or micropolitan statistical area - Mitchell, SD Micro Area","Mitchell, SD Micro Area",14.4,1.0
0100000US,,United States,310M300US33620,33620,"United States - In metropolitan or micropolitan statistical area - Moberly, MO Micro Area","Moberly, MO Micro Area",21.4,1.3
0100000US,,United States,310M300US33660,33660,"United States - In metropolitan or micropolitan statistical area - Mobile, AL Metro Area","Mobile, AL Metro Area",24.7,0.4
0100000US,,United States,310M300US33700,33700,"United States - In metropolitan or micropolitan statistical area - Modesto, CA Metro Area","Modesto, CA Metro Area",27.5,0.5
0100000US,,United States,310M300US33740,33740,"United States - In metropolitan or micropolitan statistical area - Monroe, LA Metro Area","Monroe, LA Metro Area",21.4,0.8
0100000US,,United States,310M300US33780,33780,"United States - In metropolitan or micropolitan statistical area - Monroe, MI Metro Area","Monroe, MI Metro Area",24.4,0.5
0100000US,,United States,310M300US33860,33860,"United States - In metropolitan or micropolitan statistical area - Montgomery, AL Metro Area","Montgomery, AL Metro Area",22.9,0.4
0100000US,,United States,310M300US33940,33940,"United States - In metropolitan or micropolitan statistical area - Montrose, CO Micro Area","Montrose, CO Micro Area",18.8,1.0
0100000US,,United States,310M300US33980,33980,"United States - In metropolitan or micropolitan statistical area - Morehead City, NC Micro Area","Morehead City, NC Micro Area",23.6,0.9
0100000US,,United States,310M300US34020,34020,"United States - In metropolitan or micropolitan statistical area - Morgan City, LA Micro Area","Morgan City, LA Micro Area",20.7,1.3
0100000US,,United States,310M300US34060,34060,"United States - In metropolitan or micropolitan statistical area - Morgantown, WV Metro Area","Morgantown, WV Metro Area",22.9,0.6
0100000US,,United States,310M300US34100,34100,"United States - In metropolitan or micropolitan statistical area - Morristown, TN Metro Area","Morristown, TN Metro Area",24.3,0.8
0100000US,,United States,310M300US34140,34140,"United States - In metropolitan or micropolitan statistical area - Moscow, ID Micro Area","Moscow, ID Micro Area",18.4,0.8
0100000US,,United States,310M300US34180,34180,"United States - In metropolitan or micropolitan statistical area - Moses Lake, WA Micro Area","Moses Lake, WA Micro Area",18.4,0.6
0100000US,,United States,310M300US34220,34220,"United States - In metropolitan or micropolitan statistical area - Moultrie, GA Micro Area","Moultrie, GA Micro Area",21.5,1.6
0100000US,,United States,310M300US34260,34260,"United States - In metropolitan or micropolitan statistical area - Mountain Home, AR Micro Area","Mountain Home, AR Micro Area",16.9,1.1
0100000US,,United States,310M300US34300,34300,"United States - In metropolitan or micropolitan statistical area - Mountain Home, ID Micro Area","Mountain Home, ID Micro Area",17.3,1.2
0100000US,,United States,310M300US34340,34340,"United States - In metropolitan or micropolitan statistical area - Mount Airy, NC Micro Area","Mount Airy, NC Micro Area",24.1,0.7
0100000US,,United States,310M300US34380,34380,"United States - In metropolitan or micropolitan statistical area - Mount Pleasant, MI Micro Area","Mount Pleasant, MI Micro Area",18.2,0.7
0100000US,,United States,310M300US34420,34420,"United States - In metropolitan or micropolitan statistical area - Mount Pleasant, TX Micro Area","Mount Pleasant, TX Micro Area",19.0,1.1
0100000US,,United States,310M300US34460,34460,"United States - In metropolitan or micropolitan statistical area - Mount Sterling, KY Micro Area","Mount Sterling, KY Micro Area",24.1,1.0
0100000US,,United States,310M300US34500,34500,"United States - In metropolitan or micropolitan statistical area - Mount Vernon, IL Micro Area","Mount Vernon, IL Micro Area",19.5,0.6
0100000US,,United States,310M300US34540,34540,"United States - In metropolitan or micropolitan statistical area - Mount Vernon, OH Micro Area","Mount Vernon, OH Micro Area",25.6,0.9
0100000US,,United States,310M300US34580,34580,"United States - In metropolitan or micropolitan statistical area - Mount Vernon-Anacortes, WA Metro Area","Mount Vernon-Anacortes, WA Metro Area",25.5,0.7
0100000US,,United States,310M300US34620,34620,"United States - In metropolitan or micropolitan statistical area - Muncie, IN Metro Area","Muncie, IN Metro Area",20.5,0.6
0100000US,,United States,310M300US34660,34660,"United States - In metropolitan or micropolitan statistical area - Murray, KY Micro Area","Murray, KY Micro Area",17.3,1.2
0100000US,,United States,310M300US34700,34700,"United States - In metropolitan or micropolitan statistical area - Muscatine, IA Micro Area","Muscatine, IA Micro Area",17.3,0.9
0100000US,,United States,310M300US34740,34740,"United States - In metropolitan or micropolitan statistical area - Muskegon, MI Metro Area","Muskegon, MI Metro Area",21.4,0.4
0100000US,,United States,310M300US34780,34780,"United States - In metropolitan or micropolitan statistical area - Muskogee, OK Micro Area","Muskogee, OK Micro Area",20.0,0.7
0100000US,,United States,310M300US34820,34820,"United States - In metropolitan or micropolitan statistical area - Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",22.3,0.3
0100000US,,United States,310M300US34860,34860,"United States - In metropolitan or micropolitan statistical area - Nacogdoches, TX Micro Area","Nacogdoches, TX Micro Area",19.8,1.3
0100000US,,United States,310M300US34900,34900,"United States - In metropolitan or micropolitan statistical area - Napa, CA Metro Area","Napa, CA Metro Area",23.9,0.5
0100000US,,United States,310M300US34940,34940,"United States - In metropolitan or micropolitan statistical area - Naples-Immokalee-Marco Island, FL Metro Area","Naples-Immokalee-Marco Island, FL Metro Area",24.2,0.5
0100000US,,United States,310M300US34980,34980,"United States - In metropolitan or micropolitan statistical area - Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",27.0,0.2
0100000US,,United States,310M300US35020,35020,"United States - In metropolitan or micropolitan statistical area - Natchez, MS-LA Micro Area","Natchez, MS-LA Micro Area",19.5,1.7
0100000US,,United States,310M300US35060,35060,"United States - In metropolitan or micropolitan statistical area - Natchitoches, LA Micro Area","Natchitoches, LA Micro Area",22.4,1.5
0100000US,,United States,310M300US35100,35100,"United States - In metropolitan or micropolitan statistical area - New Bern, NC Metro Area","New Bern, NC Metro Area",22.3,0.7
0100000US,,United States,310M300US35140,35140,"United States - In metropolitan or micropolitan statistical area - Newberry, SC Micro Area","Newberry, SC Micro Area",24.0,1.2
0100000US,,United States,310M300US35220,35220,"United States - In metropolitan or micropolitan statistical area - New Castle, IN Micro Area","New Castle, IN Micro Area",26.7,1.1
0100000US,,United States,310M300US35260,35260,"United States - In metropolitan or micropolitan statistical area - New Castle, PA Micro Area","New Castle, PA Micro Area",22.8,0.6
0100000US,,United States,310M300US35300,35300,"United States - In metropolitan or micropolitan statistical area - New Haven-Milford, CT Metro Area","New Haven-Milford, CT Metro Area",24.6,0.2
0100000US,,United States,310M300US35380,35380,"United States - In metropolitan or micropolitan statistical area - New Orleans-Metairie, LA Metro Area","New Orleans-Metairie, LA Metro Area",25.7,0.2
0100000US,,United States,310M300US35420,35420,"United States - In metropolitan or micropolitan statistical area - New Philadelphia-Dover, OH Micro Area","New Philadelphia-Dover, OH Micro Area",21.7,0.7
0100000US,,United States,310M300US35440,35440,"United States - In metropolitan or micropolitan statistical area - Newport, OR Micro Area","Newport, OR Micro Area",19.2,1.0
0100000US,,United States,310M300US35460,35460,"United States - In metropolitan or micropolitan statistical area - Newport, TN Micro Area","Newport, TN Micro Area",28.6,1.6
0100000US,,United States,310M300US35500,35500,"United States - In metropolitan or micropolitan statistical area - Newton, IA Micro Area","Newton, IA Micro Area",22.7,1.1
0100000US,,United States,310M300US35580,35580,"United States - In metropolitan or micropolitan statistical area - New Ulm, MN Micro Area","New Ulm, MN Micro Area",14.5,0.8
0100000US,,United States,310M300US35620,35620,"United States - In metropolitan or micropolitan statistical area - New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York-Newark-Jersey City, NY-NJ-PA Metro Area",35.9,0.1
0100000US,,United States,314M300US3562020524,3562020524,"United States - In metropolitan or micropolitan statistical area - New York-Newark-Jersey City, NY-NJ-PA Metro Area - Dutchess County-Putnam County, NY Metro Division","Dutchess County-Putnam County, NY Metro Division",33.9,0.5
0100000US,,United States,314M300US3562035004,3562035004,"United States - In metropolitan or micropolitan statistical area - New York-Newark-Jersey City, NY-NJ-PA Metro Area - Nassau County-Suffolk County, NY Metro Division","Nassau County-Suffolk County, NY Metro Division",33.4,0.1
0100000US,,United States,314M300US3562035084,3562035084,"United States - In metropolitan or micropolitan statistical area - New York-Newark-Jersey City, NY-NJ-PA Metro Area - Newark, NJ-PA Metro Division","Newark, NJ-PA Metro Division",32.7,0.2
0100000US,,United States,314M300US3562035614,3562035614,"United States - In metropolitan or micropolitan statistical area - New York-Newark-Jersey City, NY-NJ-PA Metro Area - New York-Jersey City-White Plains, NY-NJ Metro Division","New York-Jersey City-White Plains, NY-NJ Metro Division",37.1,0.1
0100000US,,United States,310M300US35660,35660,"United States - In metropolitan or micropolitan statistical area - Niles-Benton Harbor, MI Metro Area","Niles-Benton Harbor, MI Metro Area",19.5,0.4
0100000US,,United States,310M300US35700,35700,"United States - In metropolitan or micropolitan statistical area - Nogales, AZ Micro Area","Nogales, AZ Micro Area",22.7,1.6
0100000US,,United States,310M300US35740,35740,"United States - In metropolitan or micropolitan statistical area - Norfolk, NE Micro Area","Norfolk, NE Micro Area",15.4,0.5
0100000US,,United States,310M300US35820,35820,"United States - In metropolitan or micropolitan statistical area - North Platte, NE Micro Area","North Platte, NE Micro Area",15.1,0.7
0100000US,,United States,310M300US35840,35840,"United States - In metropolitan or micropolitan statistical area - North Port-Sarasota-Bradenton, FL Metro Area","North Port-Sarasota-Bradenton, FL Metro Area",24.1,0.3
0100000US,,United States,310M300US35860,35860,"United States - In metropolitan or micropolitan statistical area - North Vernon, IN Micro Area","North Vernon, IN Micro Area",26.4,1.5
0100000US,,United States,310M300US35900,35900,"United States - In metropolitan or micropolitan statistical area - North Wilkesboro, NC Micro Area","North Wilkesboro, NC Micro Area",23.5,0.9
0100000US,,United States,310M300US35940,35940,"United States - In metropolitan or micropolitan statistical area - Norwalk, OH Micro Area","Norwalk, OH Micro Area",23.1,1.1
0100000US,,United States,310M300US35980,35980,"United States - In metropolitan or micropolitan statistical area - Norwich-New London, CT Metro Area","Norwich-New London, CT Metro Area",23.2,0.4
0100000US,,United States,310M300US36020,36020,"United States - In metropolitan or micropolitan statistical area - Oak Harbor, WA Micro Area","Oak Harbor, WA Micro Area",29.0,1.0
0100000US,,United States,310M300US36100,36100,"United States - In metropolitan or micropolitan statistical area - Ocala, FL Metro Area","Ocala, FL Metro Area",25.0,0.5
0100000US,,United States,310M300US36140,36140,"United States - In metropolitan or micropolitan statistical area - Ocean City, NJ Metro Area","Ocean City, NJ Metro Area",22.5,0.7
0100000US,,United States,310M300US36220,36220,"United States - In metropolitan or micropolitan statistical area - Odessa, TX Metro Area","Odessa, TX Metro Area",21.6,0.7
0100000US,,United States,310M300US36260,36260,"United States - In metropolitan or micropolitan statistical area - Ogden-Clearfield, UT Metro Area","Ogden-Clearfield, UT Metro Area",22.5,0.3
0100000US,,United States,310M300US36300,36300,"United States - In metropolitan or micropolitan statistical area - Ogdensburg-Massena, NY Micro Area","Ogdensburg-Massena, NY Micro Area",20.6,0.5
0100000US,,United States,310M300US36340,36340,"United States - In metropolitan or micropolitan statistical area - Oil City, PA Micro Area","Oil City, PA Micro Area",22.0,0.6
0100000US,,United States,310M300US36380,36380,"United States - In metropolitan or micropolitan statistical area - Okeechobee, FL Micro Area","Okeechobee, FL Micro Area",25.0,1.8
0100000US,,United States,310M300US36420,36420,"United States - In metropolitan or micropolitan statistical area - Oklahoma City, OK Metro Area","Oklahoma City, OK Metro Area",22.4,0.2
0100000US,,United States,310M300US36460,36460,"United States - In metropolitan or micropolitan statistical area - Olean, NY Micro Area","Olean, NY Micro Area",21.5,0.5
0100000US,,United States,310M300US36500,36500,"United States - In metropolitan or micropolitan statistical area - Olympia-Tumwater, WA Metro Area","Olympia-Tumwater, WA Metro Area",24.8,0.5
0100000US,,United States,310M300US36540,36540,"United States - In metropolitan or micropolitan statistical area - Omaha-Council Bluffs, NE-IA Metro Area","Omaha-Council Bluffs, NE-IA Metro Area",20.2,0.1
0100000US,,United States,310M300US36580,36580,"United States - In metropolitan or micropolitan statistical area - Oneonta, NY Micro Area","Oneonta, NY Micro Area",21.8,0.7
0100000US,,United States,310M300US36620,36620,"United States - In metropolitan or micropolitan statistical area - Ontario, OR-ID Micro Area","Ontario, OR-ID Micro Area",17.9,0.9
0100000US,,United States,310M300US36660,36660,"United States - In metropolitan or micropolitan statistical area - Opelousas, LA Micro Area","Opelousas, LA Micro Area",26.2,1.0
0100000US,,United States,310M300US36700,36700,"United States - In metropolitan or micropolitan statistical area - Orangeburg, SC Micro Area","Orangeburg, SC Micro Area",27.8,1.1
0100000US,,United States,310M300US36740,36740,"United States - In metropolitan or micropolitan statistical area - Orlando-Kissimmee-Sanford, FL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",27.8,0.2
0100000US,,United States,310M300US36780,36780,"United States - In metropolitan or micropolitan statistical area - Oshkosh-Neenah, WI Metro Area","Oshkosh-Neenah, WI Metro Area",18.5,0.3
0100000US,,United States,310M300US36820,36820,"United States - In metropolitan or micropolitan statistical area - Oskaloosa, IA Micro Area","Oskaloosa, IA Micro Area",18.6,1.0
0100000US,,United States,310M300US36830,36830,"United States - In metropolitan or micropolitan statistical area - Othello, WA Micro Area","Othello, WA Micro Area",18.1,1.2
0100000US,,United States,310M300US36840,36840,"United States - In metropolitan or micropolitan statistical area - Ottawa, KS Micro Area","Ottawa, KS Micro Area",24.9,1.6
0100000US,,United States,310M300US36860,36860,"United States - In metropolitan or micropolitan statistical area - Ottawa-Peru, IL Micro Area","Ottawa-Peru, IL Micro Area",22.0,0.6
0100000US,,United States,310M300US36900,36900,"United States - In metropolitan or micropolitan statistical area - Ottumwa, IA Micro Area","Ottumwa, IA Micro Area",19.3,1.1
0100000US,,United States,310M300US36940,36940,"United States - In metropolitan or micropolitan statistical area - Owatonna, MN Micro Area","Owatonna, MN Micro Area",18.0,0.8
0100000US,,United States,310M300US36980,36980,"United States - In metropolitan or micropolitan statistical area - Owensboro, KY Metro Area","Owensboro, KY Metro Area",20.3,0.7
0100000US,,United States,310M300US37020,37020,"United States - In metropolitan or micropolitan statistical area - Owosso, MI Micro Area","Owosso, MI Micro Area",27.8,0.9
0100000US,,United States,310M300US37060,37060,"United States - In metropolitan or micropolitan statistical area - Oxford, MS Micro Area","Oxford, MS Micro Area",18.1,1.1
0100000US,,United States,310M300US37080,37080,"United States - In metropolitan or micropolitan statistical area - Oxford, NC Micro Area","Oxford, NC Micro Area",28.7,1.0
0100000US,,United States,310M300US37100,37100,"United States - In metropolitan or micropolitan statistical area - Oxnard-Thousand Oaks-Ventura, CA Metro Area","Oxnard-Thousand Oaks-Ventura, CA Metro Area",26.0,0.3
0100000US,,United States,310M300US37120,37120,"United States - In metropolitan or micropolitan statistical area - Ozark, AL Micro Area","Ozark, AL Micro Area",20.4,0.8
0100000US,,United States,310M300US37140,37140,"United States - In metropolitan or micropolitan statistical area - Paducah, KY-IL Micro Area","Paducah, KY-IL Micro Area",19.3,0.5
0100000US,,United States,310M300US37220,37220,"United States - In metropolitan or micropolitan statistical area - Pahrump, NV Micro Area","Pahrump, NV Micro Area",23.7,2.0
0100000US,,United States,310M300US37260,37260,"United States - In metropolitan or micropolitan statistical area - Palatka, FL Micro Area","Palatka, FL Micro Area",27.5,1.1
0100000US,,United States,310M300US37300,37300,"United States - In metropolitan or micropolitan statistical area - Palestine, TX Micro Area","Palestine, TX Micro Area",22.7,1.3
0100000US,,United States,310M300US37340,37340,"United States - In metropolitan or micropolitan statistical area - Palm Bay-Melbourne-Titusville, FL Metro Area","Palm Bay-Melbourne-Titusville, FL Metro Area",24.2,0.4
0100000US,,United States,310M300US37420,37420,"United States - In metropolitan or micropolitan statistical area - Pampa, TX Micro Area","Pampa, TX Micro Area",19.9,1.5
0100000US,,United States,310M300US37460,37460,"United States - In metropolitan or micropolitan statistical area - Panama City, FL Metro Area","Panama City, FL Metro Area",22.8,0.7
0100000US,,United States,310M300US37500,37500,"United States - In metropolitan or micropolitan statistical area - Paragould, AR Micro Area","Paragould, AR Micro Area",20.2,1.1
0100000US,,United States,310M300US37540,37540,"United States - In metropolitan or micropolitan statistical area - Paris, TN Micro Area","Paris, TN Micro Area",21.4,1.4
0100000US,,United States,310M300US37580,37580,"United States - In metropolitan or micropolitan statistical area - Paris, TX Micro Area","Paris, TX Micro Area",20.4,1.5
0100000US,,United States,310M300US37620,37620,"United States - In metropolitan or micropolitan statistical area - Parkersburg-Vienna, WV Metro Area","Parkersburg-Vienna, WV Metro Area",20.8,0.7
0100000US,,United States,310M300US37660,37660,"United States - In metropolitan or micropolitan statistical area - Parsons, KS Micro Area","Parsons, KS Micro Area",16.2,1.0
0100000US,,United States,310M300US37740,37740,"United States - In metropolitan or micropolitan statistical area - Payson, AZ Micro Area","Payson, AZ Micro Area",19.7,1.4
0100000US,,United States,310M300US37780,37780,"United States - In metropolitan or micropolitan statistical area - Pecos, TX Micro Area","Pecos, TX Micro Area",16.6,2.4
0100000US,,United States,310M300US37800,37800,"United States - In metropolitan or micropolitan statistical area - Pella, IA Micro Area","Pella, IA Micro Area",19.7,1.0
0100000US,,United States,310M300US37860,37860,"United States - In metropolitan or micropolitan statistical area - Pensacola-Ferry Pass-Brent, FL Metro Area","Pensacola-Ferry Pass-Brent, FL Metro Area",24.1,0.4
0100000US,,United States,310M300US37900,37900,"United States - In metropolitan or micropolitan statistical area - Peoria, IL Metro Area","Peoria, IL Metro Area",20.6,0.3
0100000US,,United States,310M300US37940,37940,"United States - In metropolitan or micropolitan statistical area - Peru, IN Micro Area","Peru, IN Micro Area",23.5,1.3
0100000US,,United States,310M300US37980,37980,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",29.2,0.1
